id,ma_khach_hang,noi_dung_binh_luan,ngay_binh_luan,gio_binh_luan,so_sao,ma_san_pham,positive_count,negative_count,binh_luan_SP,binh_luan_Prices,binh_luan_services,label
18490,2556,trị mụn acne ưng đợt mụn má aply khoàng da đỡ chăm_da xịn xứng tiền,8/11/2020,23:11,5,204100018,2,0,1,1,0,good
18491,2647,viền sắc rát mặt xước mặt,15/02/2022,14:41,2,422203302,0,1,1,0,0,bad
18492,3720,nắp lỏng chất,28/09/2022,21:24,4,377400001,0,0,0,0,0,good
18494,2171,ok sạch không_khô da mùi tuýp không_sáng da_tẹo xài,31/05/2022,20:24,5,357100011,3,1,1,0,0,good
18495,678,đỉnh vô mát,1/5/2023,20:13,5,422200236,1,0,1,0,0,good
18496,873,tốt,15/04/2023,13:07,5,422204795,1,0,0,0,0,good
18497,1798,tốt hương_thơm mát mùi tràm trà ẩm tốt không_tặng kèm hơi bùn,24/10/2019,22:01,4,345800001,3,1,1,0,1,good
18498,117,,14/09/2018,14:26,5,100220037,0,0,0,0,0,good
18499,4047,da hỗn_hợp dầu chữ xài ok nâng tone nhẹ cỡ tiếng tone bthg sức đánh lớp phấn_không_bết dính,27/10/2022,10:44,5,422208345,2,2,1,0,0,good
18500,1157,đắp ổn da thiên_dầu đắp,5/8/2024,9:58,5,422219286,1,0,1,0,0,good
18501,290,gói vô cẩn_thận tẩy_trang đảm_bảo,11/5/2021,14:58,5,422204259,0,0,0,0,0,good
18502,149,dịu nhẹ sạch,20/03/2023,21:24,4,422208807,2,0,1,0,0,good
18503,14,nữa,21/11/2023,15:44,5,422209262,0,0,0,0,0,good
18505,2333,thoải_mái,2/5/2023,19:00,5,422205162,0,0,0,0,0,good
18506,1326,không_bình thường,11/9/2022,14:09,2,422205819,0,1,1,0,0,bad
18507,1542,đánh_giá dòng sửa rửa mặt không_khô da,15/10/2022,21:12,5,422214146,0,1,1,1,0,good
18508,519,phù_hợp giá tiền,3/6/2023,18:16,5,422203300,1,0,1,1,0,good
18509,336,,25/04/2020,22:17,5,422211446,0,0,0,0,0,good
18510,682,thoải_mái,30/04/2023,11:15,5,422202253,0,0,0,0,0,good
18511,1368,hủ ẩm_oke mặc da da_dầu tối sáng da mịn,16/09/2024,9:40,5,422209663,4,0,1,0,0,good
18512,1764,dám xài mặt xài hơi khô da cồn rẻ ổn,4/5/2021,22:16,5,213300007,1,1,1,1,0,good
18513,2101,tốt da,5/1/2022,22:09,5,422202569,1,0,1,0,0,good
18514,2352,thoải_mái,1/5/2023,10:05,5,422205163,0,0,0,0,0,good
18515,2541,hydroxy complex phù_hợp tuýp ổn mụn xẹp không_khô đỏ thâm_da phục_hồi mụn thời đóng_gói chắn tiếp_tục,14/11/2020,21:17,5,204100023,2,1,1,0,0,good
18516,1451,tốt sạch giúp_ích_trị mụn hãng tích,30/03/2023,18:28,5,308100023,2,0,1,0,0,good
18518,91,ổn lựa tốt nhất,28/08/2019,12:24,2,224100022,2,0,0,0,0,bad
18519,3804,rẻ,14/02/2020,8:55,4,224100007,0,0,0,1,0,good
18520,2368,thoải_mái,30/04/2023,12:27,5,308500018,0,0,0,0,0,good
18521,1021,thoải_mái,2/5/2023,14:37,5,422205163,0,0,0,0,0,good
18522,4027,nghĩ mềm máy_rửa mặt đóng_gói cẩn_thận rửa êm nhẹ,30/09/2021,20:22,5,412800002,1,0,1,0,0,good
18523,3160,da kêu không_phù_hợp điện_thoại,29/01/2024,11:28,5,345800001,1,1,1,0,0,good
18524,417,ổn sạch sâu,28/02/2023,19:40,4,422208972,2,0,1,0,0,good
18525,4379,kém bỏ,28/01/2022,18:38,1,422212333,0,1,0,0,0,bad
18526,3594,lầm đừng,1/2/2021,19:15,1,211300002,0,0,0,0,0,bad
18527,3578,da căng rát ok da,22/01/2021,16:35,5,422218905,1,1,1,0,0,good
18528,112,không_tặng nt tím,9/8/2024,9:58,2,422211446,0,1,1,0,1,bad
18529,3449,mụn_rệt nốt mụn bọc mau khô xẹp dần,24/09/2020,20:27,5,204100023,0,1,1,0,0,good
18530,3582,mặt_nạ mỏng nhẹ mát da_đắp da nhiên mùi mặt_nạ nồng_hơi hắc không_nhiên lắm giá_thành rẻ,31/07/2024,13:31,5,422205807,0,2,1,1,0,good
18531,101,ké mê quá sạch nhẹ_dịu rửa sạch mê laroche,23/02/2021,17:40,5,200400004,1,0,1,0,0,good
18532,1559,chất ẩm mùi cồn hơi nồng,14/04/2019,22:11,3,213300011,1,1,1,0,0,neutral
18533,1668,giá rẻ ổn thử hiện tốt hơn,30/01/2022,19:49,5,422203776,3,0,0,1,0,good
18534,3661,da,12/10/2022,20:31,5,100220010,0,0,1,0,0,good
18535,1481,tốt sạch dịu nhẹ không_khô da tuýp không_tuýp nữa,10/6/2021,11:28,4,100190059,3,1,1,0,0,good
18536,2185,online đỡ tốn công_hợp da dầu vàng xỉn trắng thích nâng tone da trông_nhiên không_vệt bóng chống mồ_hôi tốt_tẩy trang không_mụn giá_thành chất phù_hợp học,10/3/2024,17:05,5,249500028,3,1,1,1,0,good
18537,2382,nhẹ_nhàng thoải_mái,29/04/2023,12:40,5,308500004,0,0,0,0,0,good
18538,1489,xài tốt da sạch,26/11/2020,13:45,5,204900128,2,0,1,0,0,good
18539,2360,mùi hương_mát giá_thành ổn,30/04/2023,15:53,5,204100054,1,0,1,1,0,good
18540,800,chê êm,4/12/2020,12:23,5,200400003,1,0,1,0,0,good
18541,1312,ngứa thời da ổn không_xài dưỡng_thể ẩm_nhẹ được,12/3/2022,9:49,4,253900003,2,1,1,0,0,good
18542,2575,da da,2/7/2019,15:45,5,422214148,0,0,1,0,0,good
18543,788,nowship shiper thân_thiện tận_tình hài_giá hời hãng khuyên review,10/6/2021,19:51,5,422205160,0,0,0,1,0,good
18544,1290,tốt da nhạy_cảm khuyên_tẩy sạch da,10/10/2020,14:55,5,204900009,2,0,1,0,0,good
18545,229,dòng nổi bọt hơi chịu,21/01/2022,23:48,4,205100136,0,0,0,0,0,good
18546,688,thích tẩy_trang,30/04/2023,18:36,5,100230056,1,0,0,0,0,good
18547,232,xài,1/1/2022,22:06,5,422208807,0,0,0,0,0,good
18548,2358,thư,30/04/2023,17:55,5,422205162,0,0,0,0,0,good
18549,230,ỏmg kiểu tươi_mát dịu da_rửa,11/1/2022,21:51,5,422211447,1,0,1,0,0,good
18550,187,tốt không_quà tặng kèm,18/08/2022,9:16,4,422211447,1,1,1,0,1,good
18551,1457,sạch ok_tội sạch_rửa da hơi khô không_mùi_hợp da dầu mụn xài_dưỡng ẩm_kĩ được,5/7/2022,0:08,5,422210980,4,1,1,0,0,good
18552,1830,ổn da dầu mụn hơi dần không_thể chấp_mùi mùi xà_phòng trang hãng tưởng xà_phòng tẩy_trang không_mùi hương,3/5/2022,22:13,3,204900025,1,1,1,0,0,neutral
18553,105,toner dưỡng ẩm tốt mùi thơm chịu,3/4/2020,12:01,4,318900012,3,0,1,0,0,good
18554,653,,12/12/2023,12:20,5,422202025,0,0,0,0,0,good
18555,2930,ôm sát mặt ẩm tốt,27/09/2023,10:24,5,422207791,2,0,1,0,0,good
18556,1366,tuỵp thuận_tiện lịch xức_cảm dự_án mịn,3/11/2024,11:56,5,422220469,1,0,1,0,0,good
18557,2749,lông da đỏ mụn lại,7/11/2022,18:18,5,248700002,0,0,1,0,0,good
18558,2358,mùi hương_dẽ chịu mát giá tốt,30/04/2023,17:41,5,422206537,1,0,1,1,0,good
18559,1025,thoải_mái,2/5/2023,17:22,5,308500004,0,0,0,0,0,good
18560,2944,chân đời xài không_nhiêu tuýp rẻ bổ_trị mụn tốt da mặt không_mỏng nhạy_cảm sữa rửa mặt da mỏng_xài hồi mụn khủng_sirum dẹp đống mụn cưng lắm da hơi khô,20/11/2021,0:16,5,100220037,2,1,1,1,0,good
18561,1324,nhân_viên,10/11/2021,17:05,5,422207414,0,0,0,0,0,good
18562,2725,vẻ không_bền thời,13/09/2021,22:46,2,422206583,0,1,1,0,0,bad
18563,106,đỉnh mướt mát giá hơi tiền,17/11/2022,8:24,5,422200236,2,0,1,1,0,good
18564,3293,bất_ngờ êm_dương luôn,12/11/2021,20:20,5,207500008,1,0,1,0,0,good
18565,2637,cảm_giác da mịn_rệt luôn,27/11/2023,11:25,5,422203301,1,0,1,1,0,good
18566,4020,không_da hỗn_hợp thiên_dầu mụn ẩn_kì luôn uống acnacare da khô thử ổn thêm cskn nhân_viên,5/11/2022,15:43,5,224100001,3,1,1,0,0,good
18567,168,da dầu mụn tẩy_trang meakup nhẹ không_nổi mụn không_kích_ứng không_hương cồn không_nhờn dính mượt_không_khô da,19/11/2022,20:56,5,422211446,1,2,1,0,0,good
18568,4648,không_đáp_ứng yêu_cầu bản,24/07/2024,21:02,3,201600198,0,1,1,0,0,neutral
18569,686,thích tẩy_trang,30/04/2023,18:39,5,100230056,1,0,0,0,0,good
18571,1060,biển da dầu tẩy sạch không_mắt không_nhờn mềm review,3/2/2024,0:57,5,422204906,1,1,1,0,0,good
18572,2380,mùi hương_mát giá_thành ổn,29/04/2023,15:34,5,422206537,1,0,1,1,0,good
18573,708,tốt,28/04/2023,8:24,5,100230057,1,0,0,0,0,good
18574,3274,mờ thâm_mụn ok kiên_trì quẹt không_tác nam_nữ quất,31/05/2023,1:31,5,422205375,1,1,1,0,0,good
18575,2364,thoải_mái,30/04/2023,13:57,5,308500004,0,0,0,0,0,good
18576,3462,,23/12/2020,14:38,5,422201448,0,0,0,0,0,good
18578,702,thoải_mái thư,27/04/2023,18:24,5,422205162,0,0,0,0,0,good
18579,3324,không_phù hợp giá chất thấp,29/04/2023,18:03,2,253900006,1,1,1,1,0,bad
18580,2308,rât_hợp da dầu mụn,2/8/2024,21:59,5,308500018,1,0,1,0,0,good
18581,312,tốt thành toàn sạch thích tẩy_trang,25/11/2020,18:06,5,422206648,3,0,1,0,0,good
18582,4406,tích xài giá rẻ túi_tiền tẩy_trang ổn_lì mắt dầu_tẩy trang mùi chịu,17/05/2017,8:27,4,100750038,1,0,0,1,0,good
18583,815,,24/02/2020,23:20,5,100230056,0,0,0,0,0,good
18584,2753,tốt mỏng mịn thấm chống nắng,11/6/2022,12:45,5,248700035,2,0,1,0,0,good
18585,209,kuyen da_yếu chống nắng đừng kích_ứng da lắm,30/03/2022,19:47,1,422211446,0,0,1,0,0,bad
18586,2438,tệ không_thể được,27/05/2024,10:59,1,200400003,0,2,1,0,0,bad
18587,218,tạm bôi bết_kì phân_khúc giá rẻ không_skinaqua,29/03/2022,16:11,3,422214321,0,2,1,1,0,neutral
18588,1216,mềm mềm_mềm mềm_mềm viền ép chắn không_sát da set miếng lợi,18/01/2021,11:51,5,237800005,0,1,1,0,0,good
18589,1808,dưỡng ẩm_thấm sáng nhẹ xài cảm_khỏe da hẳn,20/06/2024,19:45,5,422209047,3,0,1,0,0,good
18590,2349,thoải_mái,1/5/2023,12:01,5,422202253,0,0,0,0,0,good
18591,372,ok luôn,23/10/2024,5:26,5,422208975,1,0,0,0,0,good
18592,2602,tốt tiết_kiệm tẩy_trang khác,29/12/2016,1:41,5,207500007,1,0,0,0,0,good
18593,139,tạm không_tuyệt_vời,29/04/2023,22:28,3,205100146,0,1,1,0,0,neutral
18596,1462,sirum ổn sạch da cảm_giác sạch da mịn nữa,11/5/2022,9:52,5,422210784,3,0,1,1,0,good
18597,1720,đóng_gói cẩn_thận chất miễn chê,21/11/2023,15:01,5,100240016,0,0,0,0,0,good
18598,740,,8/10/2022,1:15,5,422216594,0,0,0,0,0,good
18599,859,da nhạy_cảm không,3/4/2024,2:46,5,422204795,0,1,1,0,0,good
18600,2585,mềm không_xơ viền dạng túi slicot lá mỏng giá rẻ,23/06/2021,9:45,5,207500001,0,1,1,1,0,good
18601,1973,da khô xuyên hoạt_động trời chống nắng màu,6/3/2024,18:33,5,249500027,0,1,1,0,0,good
18602,612,hơi shiper bột mịn đắp thích hơi rửa đắp hơi dày,26/03/2020,23:28,5,256700007,2,0,1,0,0,good
18603,83,bổ rẻ luôn chuyên,2/7/2021,9:03,5,205100136,0,0,0,1,0,good
18604,1185,bôi không_vón ẩm_kiềm dầu tốt bôi không_vón thích,25/06/2022,12:49,5,249500013,3,1,1,0,0,good
18605,2466,review chất sau,18/06/2019,16:19,5,422205163,0,0,0,0,0,good
18606,2621,tốt da mịn_màng hẳn,18/07/2023,8:51,5,251900019,2,0,1,0,0,good
18607,117,trang tốt loreal không_rát da_sát da_tẩy trang sạch không_khô da tiền,23/06/2024,11:25,5,205100146,2,2,1,1,0,good
18608,767,,30/12/2021,15:32,5,200400004,0,0,0,0,0,good
18609,276,,17/06/2021,13:34,5,422211447,0,0,0,0,0,good
18610,1560,da mụn xài hợp_hợp celtaphil bsi rửa không_sạch dâu ok hơn,9/4/2022,15:46,5,422214146,4,1,1,0,0,good
18611,1733,điểm,20/11/2023,10:10,4,100220009,0,0,0,0,0,good
18612,341,trang hậu_cảm tốt nhất cảm_giác_nhiên không_nhờn rít mùi hơi mùi mát mịn rẻ hậu_cảm tốt,14/03/2020,15:54,5,205100146,2,1,1,1,0,good
18613,121,trang sạch lớp trang mascara mặt êm ổn,19/11/2023,11:24,5,205100137,3,0,1,0,0,good
18614,3143,mùi chịu,31/07/2017,16:56,4,100750038,0,0,0,0,0,good
18615,2375,mùi thơm_dịu mát thư_giãn,29/04/2023,16:52,5,422205162,1,0,1,0,0,good
18616,131,,14/08/2023,14:57,5,422211447,0,0,0,0,0,good
18617,3840,xài hợp_trị mụn viêm tốt_lành da_dạng bôi mỏng nhẹ không_nhờn dài,15/05/2024,11:10,5,422219400,3,1,1,0,0,good
18618,703,mùi hương_mát giá_thành ổn,28/04/2023,11:13,5,204100019,1,0,1,1,0,good
18619,2540,bàn skincare toàn eucerin sirum acne không_chất nữa da dầu mụn sirum dịu nhẹ,14/11/2020,21:19,5,422206537,1,1,1,0,0,good
18620,1439,dịu da giá_thành ổn,4/5/2023,17:22,5,422210784,2,0,1,1,0,good
18621,1498,ok giá tiền chống nắng xịt_khoáng serum hãng,11/12/2019,19:06,5,204900004,1,0,0,1,0,good
18622,2458,ẩm tốt đắp,8/2/2020,16:09,5,422205162,2,0,1,0,0,good
18623,2264,đánh dịch_vụ vòng tiếng cảm_buồn xuất,7/12/2020,13:47,3,245500009,0,1,0,0,0,neutral
18624,1026,tốt xử giá_thành tốt,30/04/2023,20:40,5,308500004,1,0,0,1,0,good
18625,2413,đắp mát phê đắp da căng,23/03/2022,9:36,5,308500018,1,0,1,0,0,good
18626,3770,lắm,24/11/2023,15:09,5,204100070,0,0,0,0,0,good
18627,1781,bha chữ_tiết dầu nhiều,5/4/2021,17:21,5,100240016,0,0,0,0,0,good
18628,2321,mùi hương_mát giá_thành ổn,4/5/2023,13:23,5,422206537,1,0,1,1,0,good
18629,779,săn trưa phút lại,14/09/2021,22:50,5,200400003,0,0,0,0,0,good
18630,1517,retinol thích da_mềm,22/11/2022,9:20,5,422209636,1,0,1,0,0,good
18631,2908,hóa đơn không_tặng,26/05/2022,12:05,4,422207283,0,1,1,0,1,good
18632,306,hơi,28/05/2023,10:56,5,318900019,0,0,0,0,0,good
18633,765,,20/09/2018,10:39,5,422203976,0,0,0,0,0,good
18634,504,kiến cá_nhân da htk dầu chữ ưu_giá hợp_lý khả_năng chống nắng tốt nhược kết_cấu ẹ màu hồng bôi mỏng không_bôi mặt trắng_bóc chống nắng không_khô_dính dính mặt lỡ_quẹt mặt móng dính chống nắng luôn màu tệp da_bôi chống nắng không_khô kềm dầu màu da trời ok nhẹ mặt không_khô hoàn_toàn da,6/11/2022,10:24,3,422216990,3,2,1,1,0,neutral
18635,4110,tẩy da chết mặt ổn thơm,18/11/2023,18:41,5,422207812,2,0,1,0,0,good
18636,2446,hộp xài,26/07/2020,0:59,5,308500009,0,0,0,0,0,good
18637,466,bọt bít lỗ mũi,23/06/2023,0:44,5,206700001,0,0,0,0,0,good
18638,4071,senka rẻ quà nữa,25/10/2023,23:38,5,223600039,0,0,0,1,0,good
18639,2193,sụng thoải_mái,4/5/2023,19:34,5,308500004,0,0,0,0,0,good
18640,168,da dầu mụn tiếng tiết_dầu chống bình_tệp da cá_nhân nhược_không_nâng tone tối da mặt tí_kiềm dầu chống không_kích_ứng mụn ẩn_cảm không_mặt,19/11/2022,21:12,5,422204027,0,2,1,0,0,good
18641,1445,dịu da giá_thành ổn,2/5/2023,15:04,5,100190059,2,0,1,1,0,good
18642,1991,lớp finish đẹp luôn nắng nhũ nhẹ ưng spf yên_tâm tư_vấn kỹ,30/11/2022,13:15,5,422203145,2,0,1,0,0,good
18643,1339,thích,16/12/2021,13:11,5,345800002,1,0,0,0,0,good
18644,1773,tạm ổn đỡ mụn nhiều không_cải_thiện mụn đen,11/7/2021,10:51,5,100240016,1,1,1,0,0,good
18645,2935,tốt đắp da khỏe căng bóng,15/04/2024,9:35,5,422217971,3,0,1,0,0,good
18646,699,,29/04/2023,14:10,5,422205164,0,0,0,0,0,good
18647,1960,da nhạy_cảm dầu nốt mụn sirum ok kiềm dầu sạch mặt hơi khô da giá rẻ chất ok,15/08/2023,15:38,5,422214147,2,1,1,1,0,good
18648,696,thoải_mái,29/04/2023,16:43,5,422205163,0,0,0,0,0,good
18649,2205,kiềm dầu_kì tốt ưng tiền yêu,7/10/2021,15:56,5,422203146,2,0,0,1,0,good
18650,105,toner dưỡng ẩm tốt mùi thơm chịu,3/4/2020,12:01,4,318900011,3,0,1,0,0,good
18651,3697,tạm,30/10/2023,23:03,2,422203776,0,0,0,0,0,bad
18652,129,máy chất_công sạch_tẩy bã nhờn chất bẩn,4/9/2023,21:12,5,422206648,1,0,1,0,0,good
18653,224,chống nắng tốt bền_không_chống da mịn sáng không_bết rít vón hỗn_hợp thiên_khô học xài dầu chữ luôn kết_cấu lỏng_tán thấm trang,12/2/2022,17:21,4,249500007,4,2,1,0,0,good
18654,2269,hàng hài,3/10/2019,14:27,5,245500010,0,0,0,0,0,good
18655,668,thích tẩy_trang,4/5/2023,19:35,5,100230064,1,0,0,0,0,good
18656,2049,không_tệ không_xuất,29/04/2023,23:28,3,422211549,0,2,1,0,0,neutral
18657,2929,chất mặt_nạ ôm sát mặt đắp đắp cảm_giác_kì thoải_mái không_kích ứng sáng hôm da mướt hộp miếng dùng,15/01/2024,8:55,5,422209705,2,1,1,1,0,good
18658,242,bắt rùi,5/12/2023,11:32,5,422203282,0,0,0,0,0,good
18659,2407,đắp khô không_rết cảm_giác tí chất thấm da da ẩm_mướt nhẹ căng mịn_thể skincare,25/02/2023,21:26,4,422205163,3,1,1,1,0,good
18660,121,môi đỏ đau tróc da cảm khô môi nữa,20/05/2022,11:47,1,422209443,0,1,1,0,0,bad
18661,3669,tuyệt_vời da bớt mụn đen lỗ chân_lông hẹp dịu nhẹ da nhạy_cảm được giá thực_tế đem sảm rẻ chất tẩy tế_bào chết,26/03/2021,10:00,5,100220010,1,0,1,1,0,good
18662,634,mùi thơm dảm,20/11/2023,12:19,5,100220009,1,0,1,0,0,good
18663,1930,chất bình,4/12/2021,11:18,2,377400001,0,0,0,0,0,bad
18664,4231,serum thẩm_thấu da không_cảm_giác nhờn_rít kiên_trì da_rệt da mềm_mại mịn hơn da nhạy_cảm dòng dòng phù_hợp da tiến_triển ủng dài,17/05/2024,20:13,5,422219399,4,1,1,1,0,good
18665,2059,mùa đông khuyên không_review tốt,16/01/2021,21:46,5,422207413,1,1,1,0,0,good
18666,1306,da thiên_khô da nổi mụn không_mụn không_mụn_ẩn nổi sợ ngưng tư_vấn kiên_trì không_kiên nhẫn vứt klezit nhiều,2/4/2022,19:23,4,422211878,1,2,1,0,0,good
18667,2326,thoải_mái,3/5/2023,19:38,5,308500018,0,0,0,0,0,good
18668,2913,mặc mùi hơi nồng_tẩy trang_ngạc thích_hợp da dầu,28/03/2021,7:08,5,422201119,2,1,1,0,0,good
18669,1587,tặng cảm_quan hũ mặt_nạ đóng_gói tiện ưu_dạng lỏng thạch_đắp mát da sưng viêm mụn_rửa trôi da mặt thông_thoáng nhược_mùi nồng_nhạy cảm_hương cân_nhắc chốt giá rẻ_chất việt_nam chắn ủng,2/6/2023,10:14,4,422207736,2,1,1,1,1,good
18670,655,tốt,10/11/2023,9:47,5,100230056,1,0,0,0,0,good
18671,2333,mùi hương_mát giá_thành ổn,2/5/2023,18:52,5,204100019,1,0,1,1,0,good
18672,1810,bóng kháng tốt luôn nâng ổn giá rẻ da dầu mụn thích thích căng bóng_ứng chống nắng,7/3/2023,21:25,4,422218132,4,0,1,1,0,good
18673,1700,tiên thử hủ xài êm_kỳ quất tuýp xài đã,29/05/2020,22:39,5,318900005,1,0,1,0,0,good
18674,769,,23/12/2021,10:20,5,200400003,0,0,0,0,0,good
18676,2064,da dầu chữ hồi toàn chống nắng yếu không_dám mặt uriage mặt đổ dầu phát_hiện kỹ lẹ aply da thấm tiếng không_đổ dầu không_bết dính tiếc sợ bắt hơi thích,16/12/2021,13:06,5,249500027,1,2,1,0,0,good
18677,249,đoang gói không_chất cảm_ơn,26/08/2021,20:40,5,205100146,0,1,1,0,0,good
18678,593,bàn chất đóng_gói niêm cẩn_thận chống nắng thơm thấm nâng tone nhẹ bề_mặt da mịn màn không_bết rít kiến,12/5/2023,16:39,5,422212100,3,2,1,0,0,good
18679,355,tẩy trang_ưng thích không_cồn dịu nhẹ da không_cảm_giác không_định đổi giá tốt ủng dài,21/07/2019,19:38,5,422206648,4,1,1,1,0,good
18680,858,rửa mặt sạch lắm date đóng_gói kỹ_ok lắm,8/4/2024,18:24,5,422204795,2,0,1,0,0,good
18682,3276,mặt_nạ tốt tốt nữa,12/1/2023,19:06,5,422206103,1,0,0,0,0,good
18683,46,không_mụi ngừi nghỉ không_chất mặt_nạ dày_dưỡng chất thấm mặt_nạ ẩm_không_tốt mụi ngừi nặn mụn đắp sáng đỡ đỏ_dịu da được,1/6/2022,7:25,3,422209605,4,1,1,0,0,neutral
18684,2133,ok_định lại,29/09/2022,15:29,5,422203609,1,0,0,0,0,good
18686,1078,bình_luận ok không_ôm giá thâm nám_trị trộm_vía phản_hồi ok xóm nám mờ da trắng sáng chống nắng tẩy_trang đắp khuyến_khích thử,29/06/2023,11:21,5,422206644,2,1,1,1,0,good
18687,1022,thoải_mái,2/5/2023,15:07,5,308500009,0,0,0,0,0,good
18688,109,tốt,10/9/2024,7:44,5,422211447,1,0,0,0,0,good
18689,698,thích tẩy_trang,29/04/2023,18:41,5,100230059,1,0,0,0,0,good
18690,693,thoải_mái thư,29/04/2023,18:38,5,422202253,0,0,0,0,0,good
18691,109,tốt,10/9/2024,7:44,5,205100137,1,0,0,0,0,good
18692,1139,xài thích luôn xài xài sướng xài rcm tiếp,19/03/2024,22:59,5,422207423,1,0,0,0,0,good
18693,3624,không_phù hợp da_cầu liên_hệ ngày,14/04/2023,14:11,5,422208981,1,1,1,0,0,good
18694,3508,đắp mắt vô tủ_lạnh đắp thích căng da mắt thâm tốt,1/10/2021,2:47,5,386000015,2,0,1,0,0,good
18695,138,đắp mê,2/7/2023,20:04,5,422205806,0,0,0,0,0,good
18696,2930,ôm sát mặt ẩm tốt,27/09/2023,10:24,5,422209705,2,0,1,0,0,good
18697,3934,tán vỗ không_da vón_tẩy da chết mùi thơm_không_ưng tí,11/3/2023,10:19,2,100160021,2,1,1,0,0,bad
18698,787,thích dịu nhẹ hợp tẩy_trang mỏng nhẹ dày lì tẩy_trang,22/06/2021,8:29,5,200400004,3,0,1,0,0,good
18699,1519,thích,8/1/2023,12:53,5,422206035,1,0,0,0,0,good
18700,1820,dưỡng roche posay giúp dịu da_mun không_kích_ứng da,17/12/2023,18:03,5,422216354,1,1,1,0,0,good
18701,772,mã vạch hãng ok tốt ủng sảm tiếp,17/11/2021,10:48,5,100230056,2,0,0,0,0,good
18702,2555,eucerin oke_rửa mặt sạch_dịu nhẹ,8/11/2020,23:13,5,204100054,3,0,1,0,0,good
18703,2460,thích mát_xẹp nốt mụn sưng đêm da da_dầu hạn_chế tiết dầu tốt,10/11/2019,19:55,5,422202253,4,0,1,0,0,good
